"name","state_code","contribution_date","sum"
CONGRESSIONAL LEADERSHIP FUND,IL,2019-11-25,500000.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-02-16,175.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-02-19,250.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-02-24,50.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-02-25,10.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-02-27,50.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-02-28,40.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-02-29,25.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-03-01,25.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-03-02,40.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-03-05,50.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-03-06,25.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-03-09,25.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-03-12,20.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-03-16,500.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-03-22,25.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-03-30,35.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-04-04,25.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-05-06,75.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-05-07,2000000.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-05-08,60.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-05-09,50.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-05-11,60.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-05-20,30.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-05-27,40.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-05-30,40.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-06-01,-20.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-06-03,50.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-06-07,20.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-06-08,20.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-06-09,45.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-06-15,3000000.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-06-20,10.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-06-23,25.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-06-25,20.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-06-27,20.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-06-29,25.0
CONGRESSIONAL LEADERSHIP FUND,IL,2020-06-30,50.0
CONGRESSIONAL LEADERSHIP FUND,IN,2020-04-25,30.0
CONGRESSIONAL LEADERSHIP FUND,IN,2020-04-28,25.0
CONGRESSIONAL LEADERSHIP FUND,IN,2020-05-07,75.0
CONGRESSIONAL LEADERSHIP FUND,IN,2020-05-09,25.0
CONGRESSIONAL LEADERSHIP FUND,IN,2020-05-13,50.0
CONGRESSIONAL LEADERSHIP FUND,IN,2020-05-26,1000.0
CONGRESSIONAL LEADERSHIP FUND,IN,2020-06-06,10.0
CONGRESSIONAL LEADERSHIP FUND,IN,2020-06-12,10.0
CONGRESSIONAL LEADERSHIP FUND,IN,2020-06-14,10.0
CONGRESSIONAL LEADERSHIP FUND,IN,2020-06-18,25.0
CONGRESSIONAL LEADERSHIP FUND,IN,2020-06-19,2500.0
CONGRESSIONAL LEADERSHIP FUND,IN,2020-06-26,1000.0
CONGRESSIONAL LEADERSHIP FUND,KS,2019-08-26,10000.0
CONGRESSIONAL LEADERSHIP FUND,KS,2020-06-05,50.0
CONGRESSIONAL LEADERSHIP FUND,KS,2020-06-09,20.0
CONGRESSIONAL LEADERSHIP FUND,KY,2020-02-15,100.0
CONGRESSIONAL LEADERSHIP FUND,KY,2020-02-20,50.0
CONGRESSIONAL LEADERSHIP FUND,KY,2020-03-13,100.0
CONGRESSIONAL LEADERSHIP FUND,KY,2020-04-10,250.0
CONGRESSIONAL LEADERSHIP FUND,KY,2020-04-20,50.0
CONGRESSIONAL LEADERSHIP FUND,LA,2019-03-26,100000.0
CONGRESSIONAL LEADERSHIP FUND,LA,2020-02-16,50.0
CONGRESSIONAL LEADERSHIP FUND,LA,2020-03-04,100.0
CONGRESSIONAL LEADERSHIP FUND,LA,2020-03-09,100.0
CONGRESSIONAL LEADERSHIP FUND,LA,2020-04-26,15.0
CONGRESSIONAL LEADERSHIP FUND,LA,2020-04-27,25.0
CONGRESSIONAL LEADERSHIP FUND,LA,2020-04-30,125.0
CONGRESSIONAL LEADERSHIP FUND,LA,2020-05-04,25.0
CONGRESSIONAL LEADERSHIP FUND,LA,2020-05-07,20.0
CONGRESSIONAL LEADERSHIP FUND,LA,2020-05-12,20.0
CONGRESSIONAL LEADERSHIP FUND,LA,2020-05-16,15.0
CONGRESSIONAL LEADERSHIP FUND,LA,2020-05-21,100.0
CONGRESSIONAL LEADERSHIP FUND,LA,2020-05-22,40.0
CONGRESSIONAL LEADERSHIP FUND,LA,2020-05-28,100.0
CONGRESSIONAL LEADERSHIP FUND,LA,2020-05-30,100.0
CONGRESSIONAL LEADERSHIP FUND,LA,2020-06-10,100.0
CONGRESSIONAL LEADERSHIP FUND,LA,2020-06-20,250.0
CONGRESSIONAL LEADERSHIP FUND,LA,2020-06-21,100.0
CONGRESSIONAL LEADERSHIP FUND,LA,2020-06-28,100.0
CONGRESSIONAL LEADERSHIP FUND,LA,2020-06-30,100.0
CONGRESSIONAL LEADERSHIP FUND,MA,2020-04-23,50.0
CONGRESSIONAL LEADERSHIP FUND,MA,2020-05-01,40.0
